timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673274043320,1247,trendyolChoose,200,OK,Thread Group 1-5,text,true,,58009,654,50,50,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,364,0,0
1673274039360,5269,trendyolMainPage,200,OK,Thread Group 1-1,text,true,,61840,435,50,50,https://www.trendyol.com/,2924,0,2065
1673274039440,5190,trendyolMainPage,200,OK,Thread Group 1-25,text,true,,61933,435,50,50,https://www.trendyol.com/,2967,0,1955
1673274043440,1194,trendyolChoose,200,OK,Thread Group 1-32,text,true,,61885,695,50,50,https://www.trendyol.com/lenovo/tab-m10-plus-tb-x606f-4gb-64gb-10-3-wi-fi-gri-tablet-za5t0420tr-lenovo-turkiye-garantili-p-282421582?boutiqueId=618568&merchantId=105290&boutiqueId=614790&merchantId=968,389,0,0
1673274039378,5268,trendyolMainPage,200,OK,Thread Group 1-6,text,true,,62025,435,50,50,https://www.trendyol.com/,3031,0,2032
1673274043593,1028,trendyolSearch,200,OK,Thread Group 1-31,text,true,,61822,530,50,50,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,733,0,0
1673274044231,430,trendyolMainPage,200,OK,Thread Group 1-4,text,true,,61783,435,50,50,https://www.trendyol.com/,387,0,0
1673274043666,1028,trendyolSearch,200,OK,Thread Group 1-19,text,true,,52196,563,50,50,https://www.trendyol.com/sr?q=ayakabÄ±&qt=ayakabÄ±&st=ayakabÄ±&os=1,644,0,0
1673274039734,4960,trendyolMainPage,200,OK,Thread Group 1-43,text,true,,61863,435,50,50,https://www.trendyol.com/,4367,0,1422
1673274043230,1453,trendyolSearch,200,OK,Thread Group 1-44,text,true,,59756,539,50,50,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,601,0,0
1673274039762,4969,trendyolMainPage,200,OK,Thread Group 1-45,text,true,,62147,435,50,50,https://www.trendyol.com/,2977,0,1404
1673274043975,779,trendyolSearch,200,OK,Thread Group 1-23,text,true,,59941,539,50,50,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,480,0,0
1673274044220,551,trendyolChoose,200,OK,Thread Group 1-28,text,true,,59764,652,50,50,https://www.trendyol.com/reeder/s19-max-pro-256-gb-yerli-uretim-turkiye-garantili-p-464636587?boutiqueId=61&merchantId=324473&boutiqueId=614790&merchantId=968,257,0,0
1673274044259,534,trendyolChoose,200,OK,Thread Group 1-27,text,true,,57772,628,50,50,https://www.trendyol.com/ozdilek/toskana-kadife-havlu-50x70-p-382823454?boutiqueId=61&merchantId=4593&boutiqueId=614790&merchantId=968,262,0,0
1673274043257,1543,trendyolSearch,200,OK,Thread Group 1-17,text,true,,61808,530,50,50,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,1248,0,0
1673274044238,596,trendyolMainPage,200,OK,Thread Group 1-24,text,true,,61965,435,50,50,https://www.trendyol.com/,300,0,0
1673274044473,501,trendyolChoose,200,OK,Thread Group 1-13,text,true,,61466,661,50,50,https://www.trendyol.com/hella/korna-super-ton-12-v-nikelajli-korna-2-adet-yuksek-ses-nikel-p-32180392?boutiqueId=61&merchantId=350179&boutiqueId=614790&merchantId=968,330,0,0
1673274043302,1719,trendyolSearch,200,OK,Thread Group 1-34,text,true,,67249,533,50,50,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,1329,0,0
1673274043718,1896,trendyolSearch,200,OK,Thread Group 1-50,text,true,,64180,539,50,50,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,905,0,0
1673274039371,6350,trendyolMainPage,200,OK,Thread Group 1-7,text,true,,62010,435,50,50,https://www.trendyol.com/,3105,0,2044
1673274044840,937,trendyolChoose,200,OK,Thread Group 1-17,text,true,,62047,622,50,50,https://www.trendyol.com/omix/x700-8-8-256gb-grafit-p-346567011?boutiqueId=61&merchantId=551431&boutiqueId=614790&merchantId=968,533,0,0
1673274045046,761,trendyolChoose,200,OK,Thread Group 1-34,text,true,,58580,704,50,50,https://www.trendyol.com/x-lady-accessories/kombin-kadin-altin-kaplama-tasli-model-kilcik-ve-civi-model-kombin-bileklik-civi-bileklik-p-152957337?boutiqueId=61&merchantId=141596&boutiqueId=614790&merchantId=968,750,0,0
1673274044992,822,trendyolMainPage,200,OK,Thread Group 1-13,text,true,,61786,435,50,50,https://www.trendyol.com/,813,0,0
1673274044496,1349,trendyolChoose,200,OK,Thread Group 1-18,text,true,,68010,661,50,50,https://www.trendyol.com/xiaomi/mi-pad-5-256-gb-11-tablet-gri-resmi-distributor-garantili-p-156133899?boutiqueId=614790&merchantId=968&boutiqueId=614790&merchantId=968,306,0,0
1673274039377,6503,trendyolMainPage,200,OK,Thread Group 1-9,text,true,,61939,435,50,50,https://www.trendyol.com/,3049,0,1774
1673274044810,1082,trendyolMainPage,200,OK,Thread Group 1-27,text,true,,61925,435,50,50,https://www.trendyol.com/,571,0,0
1673274044371,1544,trendyolSearch,200,OK,Thread Group 1-26,text,true,,67252,533,50,50,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,516,0,0
1673274044471,1480,trendyolSearch,200,OK,Thread Group 1-20,text,true,,66963,533,50,50,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,1249,0,0
1673274044562,1410,trendyolChoose,200,OK,Thread Group 1-38,text,true,,57271,645,50,50,https://www.trendyol.com/nokia/yenilenimis-nokia-2-8-gb-beyaz-cep-telefonu-p-381624940?boutiqueId=61&merchantId=108525&boutiqueId=614790&merchantId=968,1211,0,0
1673274044668,1357,trendyolChoose,200,OK,Thread Group 1-31,text,true,,57957,640,50,50,https://www.trendyol.com/xiaomi/xioami-poco-k40-gaming-12-256gb-white-p-247575785?boutiqueId=61&merchantId=753819&boutiqueId=614790&merchantId=968,1140,0,0
1673274044477,1680,trendyolChoose,200,OK,Thread Group 1-12,text,true,,57970,654,50,50,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,264,0,0
1673274044505,1650,trendyolMainPage,200,OK,Thread Group 1-49,text,true,,61830,435,50,50,https://www.trendyol.com/,1355,0,0
1673274043252,2919,trendyolSearch,200,OK,Thread Group 1-41,text,true,,47647,533,50,50,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,2653,0,0
1673274046182,0,trendyolChoose,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 26: https://www.trendyol.com/${random}?boutiqueId=614790&merchantId=968,Thread Group 1-41,text,false,,1218,0,50,50,https://www.trendyol.com/${random}?boutiqueId=614790&merchantId=968,0,0,0
1673274044791,1396,trendyolMainPage,200,OK,Thread Group 1-28,text,true,,61906,435,50,50,https://www.trendyol.com/,883,0,0
1673274045735,587,trendyolSearch,200,OK,Thread Group 1-7,text,true,,67578,533,50,50,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,478,0,0
1673274044481,1991,trendyolChoose,200,OK,Thread Group 1-10,text,true,,59523,643,50,50,https://www.trendyol.com/oppo/yenilenmis-reno-4-128-gb-mavi-cep-telefonu-p-467729976?boutiqueId=61&merchantId=108525&boutiqueId=614790&merchantId=968,260,0,0
1673274044848,1622,trendyolSearch,200,OK,Thread Group 1-24,text,true,,61846,530,50,50,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,510,0,0
1673274044705,1787,trendyolChoose,200,OK,Thread Group 1-19,text,true,,57909,654,50,50,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,499,0,0
1673274043823,2666,trendyolSearch,200,OK,Thread Group 1-8,text,true,,64104,539,50,50,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,434,0,0
1673274039565,7011,trendyolMainPage,200,OK,Thread Group 1-36,text,true,,61951,435,50,50,https://www.trendyol.com/,2334,0,1841
1673274046206,394,trendyolSearch,200,OK,Thread Group 1-28,text,true,,61641,530,50,50,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,332,0,0
1673274044772,1846,trendyolChoose,200,OK,Thread Group 1-23,text,true,,59976,638,50,50,https://www.trendyol.com/ozdilek/nemesia-cift-kisilik-nevresim-seti-p-334617591?boutiqueId=61&merchantId=145556&boutiqueId=614790&merchantId=968,1841,0,0
1673274044727,1910,trendyolChoose,200,OK,Thread Group 1-44,text,true,,59678,669,50,50,https://www.trendyol.com/ozdilek/spiderman-frame-disney-lisansli-cocuk-havlu-bornoz-seti-7-8-yas-p-235876227?boutiqueId=615869&merchantId=4593&boutiqueId=614790&merchantId=968,1223,0,0
1673274045900,732,trendyolSearch,200,OK,Thread Group 1-9,text,true,,59746,539,50,50,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,458,0,0
1673274045973,683,trendyolChoose,200,OK,Thread Group 1-20,text,true,,57753,634,50,50,https://www.trendyol.com/mkey/araba-arac-ici-cep-telefonu-tutucu-p-49085647?boutiqueId=61&merchantId=449633&boutiqueId=614790&merchantId=968,647,0,0
1673274045792,873,trendyolMainPage,200,OK,Thread Group 1-17,text,true,,61874,435,50,50,https://www.trendyol.com/,506,0,0
1673274045940,733,trendyolChoose,200,OK,Thread Group 1-26,text,true,,59265,639,50,50,https://www.trendyol.com/gorkito/remove-it-all-temizleme-balmi-50-ml-p-375076450?boutiqueId=61&merchantId=383473&boutiqueId=614790&merchantId=968,459,0,0
1673274044423,2308,trendyolMainPage,200,OK,Thread Group 1-14,text,true,,61894,435,50,50,https://www.trendyol.com/,301,0,0
1673274039371,7385,trendyolMainPage,200,OK,Thread Group 1-16,text,true,,61875,435,50,50,https://www.trendyol.com/,3005,0,2000
1673274046343,414,trendyolChoose,200,OK,Thread Group 1-7,text,true,,59296,652,50,50,https://www.trendyol.com/rise-and-shine/dogal-kabak-lifli-aloe-vera-sabunu-130-gr-p-314594757?boutiqueId=61&merchantId=181950&boutiqueId=614790&merchantId=968,364,0,0
1673274045641,1135,trendyolChoose,200,OK,Thread Group 1-50,text,true,,60284,692,50,50,https://www.trendyol.com/msi/katana-gf66-11ue-606tr-i7-11800h-8gb-ddr4-rtx3060-gddr6-6gb-512gb-ssd-15-6-fhd-144hz-w10-p-218334977?boutiqueId=618590&merchantId=200228&boutiqueId=614790&merchantId=968,710,0,0
1673274044579,2213,trendyolChoose,200,OK,Thread Group 1-30,text,true,,60528,694,50,50,https://www.trendyol.com/hp/victus-16-d1037nt-i7-12700h-16gb-ddr5-512gb-ssd-6gb-rtx-3060-16-1-fhd-144hz-ips-freedos-68p22ea-p-302736301?boutiqueId=61&merchantId=216294&boutiqueId=614790&merchantId=968,394,0,0
1673274045988,807,trendyolMainPage,200,OK,Thread Group 1-38,text,true,,61858,435,50,50,https://www.trendyol.com/,786,0,0
1673274044673,2128,trendyolSearch,200,OK,Thread Group 1-4,text,true,,64226,527,50,50,https://www.trendyol.com/sr?q=tablet&qt=tablet&st=tablet&os=1,1888,0,0
1673274044300,2506,trendyolSearch,200,OK,Thread Group 1-48,text,true,,66118,533,50,50,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,1403,0,0
1673274045864,948,trendyolMainPage,200,OK,Thread Group 1-18,text,true,,61940,435,50,50,https://www.trendyol.com/,591,0,0
1673274046038,798,trendyolMainPage,200,OK,Thread Group 1-31,text,true,,61885,435,50,50,https://www.trendyol.com/,776,0,0
1673274045907,924,trendyolSearch,200,OK,Thread Group 1-27,text,true,,64204,527,50,50,https://www.trendyol.com/sr?q=tablet&qt=tablet&st=tablet&os=1,385,0,0
1673274045821,1032,trendyolMainPage,200,OK,Thread Group 1-34,text,true,,61890,435,50,50,https://www.trendyol.com/,471,0,0
1673274046174,678,trendyolMainPage,200,OK,Thread Group 1-12,text,true,,61905,435,50,50,https://www.trendyol.com/,357,0,0
1673274046176,682,trendyolSearch,200,OK,Thread Group 1-49,text,true,,66083,533,50,50,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,371,0,0
1673274044658,2198,trendyolSearch,200,OK,Thread Group 1-6,text,true,,67288,533,50,50,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,1201,0,0
1673274044747,2131,trendyolSearch,200,OK,Thread Group 1-45,text,true,,62127,530,50,50,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,1096,0,0
1673274039779,7207,trendyolMainPage,200,OK,Thread Group 1-46,text,true,,62077,435,50,50,https://www.trendyol.com/,3612,0,2825
1673274046617,456,trendyolChoose,200,OK,Thread Group 1-28,text,true,,66580,650,50,50,https://www.trendyol.com/cat/s42-h-akilli-dayanikli-antibakteriyel-cep-telefonu-p-194933832?boutiqueId=61&merchantId=200450&boutiqueId=614790&merchantId=968,280,0,0
1673274046671,509,trendyolMainPage,200,OK,Thread Group 1-20,text,true,,61930,435,49,49,https://www.trendyol.com/,416,0,0
1673274046643,537,trendyolMainPage,200,OK,Thread Group 1-23,text,true,,61832,435,49,49,https://www.trendyol.com/,455,0,0
1673274044433,2879,trendyolSearch,200,OK,Thread Group 1-2,text,true,,59764,539,49,49,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,293,0,0
1673274044646,2793,trendyolMainPage,200,OK,Thread Group 1-32,text,true,,62219,435,49,49,https://www.trendyol.com/,1305,0,0
1673274047195,313,trendyolSearch,200,OK,Thread Group 1-20,text,true,,61865,530,49,49,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,286,0,0
1673274044503,3044,trendyolChoose,200,OK,Thread Group 1-3,text,true,,59469,643,49,49,https://www.trendyol.com/oppo/yenilenmis-reno-4-128-gb-mavi-cep-telefonu-p-467729976?boutiqueId=61&merchantId=108525&boutiqueId=614790&merchantId=968,391,0,0
1673274047195,397,trendyolSearch,200,OK,Thread Group 1-23,text,true,,64120,539,49,49,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,320,0,0
1673274044516,3079,trendyolMainPage,200,OK,Thread Group 1-47,text,true,,61927,435,49,49,https://www.trendyol.com/,2082,0,0
1673274046486,1119,trendyolMainPage,200,OK,Thread Group 1-10,text,true,,61958,435,49,49,https://www.trendyol.com/,382,0,0
1673274044421,3236,trendyolSearch,200,OK,Thread Group 1-42,text,true,,67183,533,49,49,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,1683,0,0
1673274047004,673,trendyolSearch,200,OK,Thread Group 1-46,text,true,,52190,563,49,49,https://www.trendyol.com/sr?q=ayakabÄ±&qt=ayakabÄ±&st=ayakabÄ±&os=1,668,0,0
1673274044710,2965,trendyolSearch,200,OK,Thread Group 1-43,text,true,,64205,539,49,49,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,462,0,0
1673274047325,368,trendyolChoose,200,OK,Thread Group 1-2,text,true,,57656,630,49,49,https://www.trendyol.com/ozdilek/land-2-li-kadife-havlu-30x50-p-382850260?boutiqueId=61&merchantId=4593&boutiqueId=614790&merchantId=968,318,0,0
1673274046867,856,trendyolSearch,200,OK,Thread Group 1-12,text,true,,64179,527,49,49,https://www.trendyol.com/sr?q=tablet&qt=tablet&st=tablet&os=1,778,0,0
1673274046816,956,trendyolChoose,200,OK,Thread Group 1-4,text,true,,62932,687,49,49,https://www.trendyol.com/samsung/galaxy-tab-s6-lite-sm-p610-64gb-10-4-gul-kurusu-tablet-samsung-turkiye-garantili-p-39604827?boutiqueId=618568&merchantId=476801&boutiqueId=614790&merchantId=968,742,0,0
1673274046748,1035,trendyolSearch,200,OK,Thread Group 1-14,text,true,,52152,563,49,49,https://www.trendyol.com/sr?q=ayakabÄ±&qt=ayakabÄ±&st=ayakabÄ±&os=1,475,0,0
1673274046850,934,trendyolSearch,200,OK,Thread Group 1-31,text,true,,61800,530,49,49,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,764,0,0
1673274046594,1201,trendyolSearch,200,OK,Thread Group 1-36,text,true,,64045,539,48,48,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,343,0,0
1673274044475,3320,trendyolChoose,200,OK,Thread Group 1-29,text,true,,58063,662,48,48,https://www.trendyol.com/fuchsia/ipad-samsung-huawei-uyumlu-dokunmatik-tablet-telefon-kalemi-p-95272557?boutiqueId=61&merchantId=162903&boutiqueId=614790&merchantId=968,451,0,0
1673274046853,965,trendyolChoose,200,OK,Thread Group 1-27,text,true,,67994,661,48,48,https://www.trendyol.com/xiaomi/mi-pad-5-256-gb-11-tablet-gri-resmi-distributor-garantili-p-156133899?boutiqueId=614790&merchantId=968&boutiqueId=614790&merchantId=968,750,0,0
1673274046881,938,trendyolChoose,200,OK,Thread Group 1-49,text,true,,57713,634,48,48,https://www.trendyol.com/fullcontrol/kadin-incili-kikirdak-kupe-p-373618770?boutiqueId=61&merchantId=215925&boutiqueId=614790&merchantId=968,935,0,0
1673274046811,1009,trendyolSearch,200,OK,Thread Group 1-38,text,true,,59677,539,48,48,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,800,0,0
1673274046826,993,trendyolSearch,200,OK,Thread Group 1-18,text,true,,64063,539,48,48,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,991,0,0
1673274046804,1028,trendyolMainPage,200,OK,Thread Group 1-30,text,true,,61891,435,47,47,https://www.trendyol.com/,1025,0,0
1673274046491,1344,trendyolChoose,200,OK,Thread Group 1-24,text,true,,59819,652,46,46,https://www.trendyol.com/reeder/s19-max-pro-256-gb-yerli-uretim-turkiye-garantili-p-464636587?boutiqueId=61&merchantId=324473&boutiqueId=614790&merchantId=968,432,0,0
1673274046507,1330,trendyolMainPage,200,OK,Thread Group 1-19,text,true,,61940,435,46,46,https://www.trendyol.com/,518,0,0
1673274044443,3396,trendyolSearch,200,OK,Thread Group 1-21,text,true,,67326,533,46,46,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,2028,0,0
1673274044367,3481,trendyolChoose,200,OK,Thread Group 1-22,text,true,,61076,694,45,45,https://www.trendyol.com/hp/victus-gaming-15-fb0014nt-amd-ryzen-5-5600h-8gb-256gb-ssd-gtx1650-4gb-15-6-fhd-freedos-71t75ea-p-442716644?boutiqueId=614790&merchantId=968&boutiqueId=614790&merchantId=968,653,0,0
1673274045831,2020,trendyolSearch,200,OK,Thread Group 1-13,text,true,,52235,563,45,45,https://www.trendyol.com/sr?q=ayakabÄ±&qt=ayakabÄ±&st=ayakabÄ±&os=1,415,0,0
1673274046865,982,trendyolSearch,200,OK,Thread Group 1-34,text,true,,67395,533,45,45,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,979,0,0
1673274044483,3375,trendyolChoose,200,OK,Thread Group 1-37,text,true,,57756,647,45,45,https://www.trendyol.com/ozdilek/etnico-cift-kisilik-pamuklu-battaniye-180x220-p-411797593?boutiqueId=61&merchantId=4593&boutiqueId=614790&merchantId=968,224,0,0
1673274046773,1106,trendyolMainPage,200,OK,Thread Group 1-7,text,true,,61862,435,45,45,https://www.trendyol.com/,992,0,0
1673274044643,3238,trendyolSearch,200,OK,Thread Group 1-25,text,true,,64202,527,45,45,https://www.trendyol.com/sr?q=tablet&qt=tablet&st=tablet&os=1,448,0,0
1673274044264,3650,trendyolSearch,200,OK,Thread Group 1-33,text,true,,59651,539,45,45,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,415,0,0
1673274044642,3312,trendyolSearch,200,OK,Thread Group 1-1,text,true,,64053,539,45,45,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,2280,0,0
1673274047607,387,trendyolChoose,200,OK,Thread Group 1-23,text,true,,59499,692,45,45,https://www.trendyol.com/casper/excalibur-g770-1245-dfj0x-b-intel-core-i5-12450h-32gb-ram-1tb-ssd-4gb-rtx3050-freedos-p-445708761?boutiqueId=618568&merchantId=114258&boutiqueId=614790&merchantId=968,313,0,0
1673274046793,1220,trendyolMainPage,200,OK,Thread Group 1-50,text,true,,61919,435,44,44,https://www.trendyol.com/,1067,0,0
1673274046682,1330,trendyolSearch,200,OK,Thread Group 1-17,text,true,,66462,533,44,44,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,520,0,0
1673274047687,338,trendyolChoose,200,OK,Thread Group 1-46,text,true,,57950,654,44,44,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,212,0,0
1673274046649,1379,trendyolMainPage,200,OK,Thread Group 1-44,text,true,,61881,435,44,44,https://www.trendyol.com/,964,0,0
1673274047793,241,trendyolChoose,200,OK,Thread Group 1-14,text,true,,57901,654,44,44,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,201,0,0
1673274047707,338,trendyolMainPage,200,OK,Thread Group 1-2,text,true,,61905,435,44,44,https://www.trendyol.com/,263,0,0
1673274047521,527,trendyolChoose,200,OK,Thread Group 1-20,text,true,,57095,669,44,44,https://www.trendyol.com/samsung/yenilenmis-a8-2018-64gb-siyah-a-grade-1-yil-garantili-kapali-kutu-p-455126202?boutiqueId=61&merchantId=236352&boutiqueId=614790&merchantId=968,502,0,0
1673274047452,604,trendyolSearch,200,OK,Thread Group 1-32,text,true,,59552,539,43,43,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,286,0,0
1673274046883,1185,trendyolChoose,200,OK,Thread Group 1-6,text,true,,58474,660,42,42,https://www.trendyol.com/jolt/fyd-motorsiklet-led-sinyal-siyal-sari-isik-2-adet-kuba-cita-p-261433750?boutiqueId=61&merchantId=256211&boutiqueId=614790&merchantId=968,742,0,0
1673274039640,8429,trendyolMainPage,200,OK,Thread Group 1-39,text,true,,61949,435,42,42,https://www.trendyol.com/,2471,0,1481
1673274046771,1309,trendyolSearch,200,OK,Thread Group 1-16,text,true,,59634,539,42,42,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,759,0,0
1673274044475,3619,trendyolChoose,200,OK,Thread Group 1-11,text,true,,71915,686,42,42,https://www.trendyol.com/samsung/galaxy-tab-s6-lite-sm-p610-64gb-10-4-dag-grisi-tablet-samsung-turkiye-garantili-p-39601687?boutiqueId=618568&merchantId=200893&boutiqueId=614790&merchantId=968,2157,0,0
1673274047901,213,trendyolSearch,200,OK,Thread Group 1-7,text,true,,52454,563,42,42,https://www.trendyol.com/sr?q=ayakabÄ±&qt=ayakabÄ±&st=ayakabÄ±&os=1,193,0,0
1673274046822,1319,trendyolChoose,200,OK,Thread Group 1-48,text,true,,58713,701,42,42,https://www.trendyol.com/teknetstore/ipad-8-ve-9-nesil-2020-2021-10-2-inc-tablet-uyumlu-flip-smart-standli-akilli-kilif-smart-cover-p-55420617?boutiqueId=61&merchantId=208734&boutiqueId=614790&merchantId=968,871,0,0
1673274047871,305,trendyolMainPage,200,OK,Thread Group 1-37,text,true,,62156,435,42,42,https://www.trendyol.com/,254,0,0
1673274044508,3722,trendyolSearch,200,OK,Thread Group 1-35,text,true,,67340,533,42,42,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,2281,0,0
1673274047863,384,trendyolChoose,200,OK,Thread Group 1-13,text,true,,57991,654,42,42,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,248,0,0
1673274047703,546,trendyolChoose,200,OK,Thread Group 1-43,text,true,,60603,694,42,42,https://www.trendyol.com/hp/victus-16-d1037nt-i7-12700h-16gb-ddr5-512gb-ssd-6gb-rtx-3060-16-1-fhd-144hz-ips-freedos-68p22ea-p-302736301?boutiqueId=61&merchantId=216294&boutiqueId=614790&merchantId=968,238,0,0
1673274046895,1368,trendyolChoose,200,OK,Thread Group 1-45,text,true,,57720,645,41,41,https://www.trendyol.com/xiaomi/cep-telefonu-redmi-note-8-pro-yesil-128-gb-p-266408946?boutiqueId=61&merchantId=753819&boutiqueId=614790&merchantId=968,812,0,0
1673274044473,3809,trendyolChoose,200,OK,Thread Group 1-40,text,true,,57978,654,41,41,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,414,0,0
1673274047814,466,trendyolChoose,200,OK,Thread Group 1-36,text,true,,59894,698,41,41,https://www.trendyol.com/casper/excalibur-g770-1245-dfl0x-b-intel-12-nesil-i5-12450h-32gb-ram-1tb-ssd-4gb-rtx3050ti-freedos-p-311975861?boutiqueId=618568&merchantId=114258&boutiqueId=614790&merchantId=968,249,0,0
1673274047558,750,trendyolMainPage,200,OK,Thread Group 1-3,text,true,,61903,435,41,41,https://www.trendyol.com/,431,0,0
1673274046515,1792,trendyolChoose,200,OK,Thread Group 1-8,text,true,,61357,681,41,41,https://www.trendyol.com/zeiron/rx44-i5-3470-16gb-1tb-hdd-240gb-ssd-gt730-23-8-oyuncu-masaustu-bilgisayari-p-131386035?boutiqueId=618568&merchantId=127037&boutiqueId=614790&merchantId=968,512,0,0
1673274046688,1623,trendyolMainPage,200,OK,Thread Group 1-26,text,true,,61873,435,41,41,https://www.trendyol.com/,410,0,0
1673274047740,600,trendyolChoose,200,OK,Thread Group 1-12,text,true,,61559,664,41,41,https://www.trendyol.com/samsung/galaxy-tab-s7-fe-wifi-siyah-tablet-samsung-turkiye-garantili-p-154861970?boutiqueId=61&merchantId=628292&boutiqueId=614790&merchantId=968,347,0,0
1673274047843,498,trendyolSearch,200,OK,Thread Group 1-30,text,true,,67534,533,41,41,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,267,0,0
1673274044598,3775,trendyolMainPage,200,OK,Thread Group 1-5,text,true,,61874,435,40,40,https://www.trendyol.com/,3399,0,0
1673274048039,350,trendyolMainPage,200,OK,Thread Group 1-46,text,true,,61844,435,40,40,https://www.trendyol.com/,300,0,0
1673274048191,218,trendyolSearch,200,OK,Thread Group 1-37,text,true,,52032,563,40,40,https://www.trendyol.com/sr?q=ayakabÄ±&qt=ayakabÄ±&st=ayakabÄ±&os=1,182,0,0
1673274044252,4163,trendyolChoose,200,OK,Thread Group 1-15,text,true,,60679,702,40,40,https://www.trendyol.com/casper/excalibur-g770-1245-bvh0x-b-12-nesil-intel-core-i5-12450h-16-gb-ram-500-gb-ssd-4gb-gtx-1650-freedos-p-358993624?boutiqueId=61&merchantId=114258&boutiqueId=614790&merchantId=968,408,0,0
1673274046652,1770,trendyolChoose,200,OK,Thread Group 1-9,text,true,,57719,630,40,40,https://www.trendyol.com/ozdilek/land-2-li-kadife-havlu-30x50-p-382850260?boutiqueId=61&merchantId=4593&boutiqueId=614790&merchantId=968,283,0,0
